gene_id,gene,ctl1,ctl2,ctl3,dta1,dta2,dta3
ENSMUSG00000053654,Krt42,0,0,0,0,0,0
ENSMUSG00000053675,Tgm5,0,0,3,2,0,0
ENSMUSG00000053678,Defb40,0,0,0,0,0,0
ENSMUSG00000053693,Mast1,10,31,42,223,210,9
ENSMUSG00000053695,Defb37,0,0,0,0,0,0
ENSMUSG00000053702,Nebl,0,2,47,54,75,8
ENSMUSG00000053716,Dusp7,1,2,14,19,34,0
ENSMUSG00000053719,Klk1b26,0,0,0,0,0,0
ENSMUSG00000053720,Vmn2r43,0,0,0,0,0,0
ENSMUSG00000053729,Spinkl,0,0,0,0,0,0
ENSMUSG00000053730,Tmem39b,0,1,2,14,18,2
ENSMUSG00000053746,Ptrh1,0,2,4,20,32,3
ENSMUSG00000053747,Sox14,0,0,0,0,0,0
ENSMUSG00000053754,Chd8,1,11,22,81,74,3
ENSMUSG00000053765,Oas1f,0,0,0,0,0,0
ENSMUSG00000053768,Chchd3,14,61,60,400,363,7
ENSMUSG00000053769,Lysmd1,2,1,1,24,24,2
ENSMUSG00000053773,Rdh8,0,0,0,0,0,0
ENSMUSG00000053774,Ubxn7,3,19,31,136,114,1
ENSMUSG00000053790,Defb38,0,0,0,0,0,0
ENSMUSG00000053797,Krt16,0,0,0,0,0,0
ENSMUSG00000053799,Exoc6,2,11,4,36,27,0
ENSMUSG00000053801,Grwd1,1,14,4,57,74,0
ENSMUSG00000053819,Camk2d,6,3,86,212,258,2
ENSMUSG00000053825,Ppfia2,0,8,11,66,75,3
ENSMUSG00000053835,H2-T24,0,0,0,0,0,0
ENSMUSG00000053838,Nudcd3,8,28,51,128,156,4
ENSMUSG00000053841,Txlna,3,23,21,100,100,5
ENSMUSG00000053846,Lipg,0,0,0,0,0,0
ENSMUSG00000053852,Adgrg4,0,0,0,0,0,0
ENSMUSG00000053856,Dnajc5g,0,0,0,0,0,0
ENSMUSG00000053862,Slc51b,0,0,0,0,0,0
ENSMUSG00000053863,Mepe,0,0,0,0,0,0
ENSMUSG00000053870,Fpgt,1,2,2,21,14,0
ENSMUSG00000053873,Aym1,0,0,1,1,3,0
ENSMUSG00000053877,Srcap,5,33,49,188,193,12
ENSMUSG00000053886,Sh2d4a,0,0,1,0,0,0
ENSMUSG00000053897,Slc39a8,0,0,1,0,0,0
ENSMUSG00000053898,Ech1,2,16,10,97,83,5
ENSMUSG00000053907,Mat2a,6,48,71,312,332,20
ENSMUSG00000053909,Rhox10,0,0,0,0,0,0
ENSMUSG00000053914,Kdm4d,0,0,1,3,2,0
ENSMUSG00000053916,Nanp,0,7,5,80,58,2
ENSMUSG00000053930,Shisa6,50,190,49,846,687,44
ENSMUSG00000053931,Cnn3,3,13,30,54,14,0
ENSMUSG00000053950,Adnp2,0,7,7,50,53,2
ENSMUSG00000053961,Ang5,0,0,0,0,0,0
ENSMUSG00000053963,Stum,0,0,5,3,13,0
ENSMUSG00000053964,Lgals4,0,1,0,0,4,0
ENSMUSG00000053965,Pde5a,13,47,28,314,224,16
ENSMUSG00000053977,Cd8a,0,0,0,0,0,0
ENSMUSG00000053985,Zfp14,0,2,1,7,6,1
ENSMUSG00000054000,Tusc1,1,5,4,14,18,1
ENSMUSG00000054003,Tdrd9,0,0,0,0,0,0
ENSMUSG00000054005,Mill1,0,0,0,0,0,0
ENSMUSG00000054008,Ndst1,8,15,12,123,129,4
ENSMUSG00000054013,Tmem179,0,1,1,23,51,0
ENSMUSG00000054021,Sirt5,1,10,5,48,50,4
ENSMUSG00000054027,Nt5dc3,3,45,26,182,149,10
ENSMUSG00000054033,Adam39,0,0,0,0,0,0
ENSMUSG00000054034,Tceal5,3,14,21,135,171,1
ENSMUSG00000054046,Klk13,0,0,0,0,0,0
ENSMUSG00000054051,Ercc6,0,9,10,41,44,1
ENSMUSG00000054052,Rdh19,0,0,0,0,0,0
ENSMUSG00000054065,Pkp3,8,43,21,192,117,9
ENSMUSG00000054072,Iigp1,0,0,0,0,0,0
ENSMUSG00000054074,Skida1,0,0,0,4,6,0
ENSMUSG00000054079,Utp18,1,7,14,32,53,1
ENSMUSG00000054083,Capn12,0,0,0,1,0,0
ENSMUSG00000054099,Slc25a40,0,4,4,24,15,1
ENSMUSG00000054102,Nlrp9a,0,0,0,0,0,0
ENSMUSG00000054115,Skp2,0,2,4,8,18,0
ENSMUSG00000054117,Zdhhc25,0,0,0,0,0,0
ENSMUSG00000054128,H2-T3,0,0,0,0,0,0
ENSMUSG00000054134,Umodl1,0,0,0,0,0,0
ENSMUSG00000054136,Adm2,0,0,0,0,0,0
ENSMUSG00000054142,Vmn1r236,0,0,0,0,0,0
ENSMUSG00000054146,Krt15,0,0,0,0,0,0
ENSMUSG00000054150,Syne3,0,0,0,0,4,0
ENSMUSG00000054160,Nkx2-4,0,0,0,0,0,0
