gene_id,gene,ctl1,ctl2,ctl3,ctl4,ctl5,ctl6,ctl7
ENSMUSG00000067242,Lgi1,0,0,0,0,1,0,7
ENSMUSG00000067261,Foxd3,0,0,0,0,0,0,0
ENSMUSG00000067276,Capn6,0,0,0,0,0,0,0
ENSMUSG00000067279,Ppp1r3c,0,0,0,0,0,0,3
ENSMUSG00000067297,Ifit1bl2,0,0,0,0,0,0,0
ENSMUSG00000067299,Crygd,0,0,0,0,0,0,0
ENSMUSG00000067336,Bmpr2,2,13,3,21,2,0,44
ENSMUSG00000067338,Tuba3b,0,0,0,0,0,0,0
ENSMUSG00000067341,H2-Eb2,0,0,0,0,0,0,0
ENSMUSG00000067365,Tmem128,0,2,0,8,0,1,8
ENSMUSG00000067367,Lyar,1,2,0,5,0,0,9
ENSMUSG00000067369,Trmt2b,0,2,0,5,0,0,3
ENSMUSG00000067370,B3galt4,3,0,0,4,0,0,6
ENSMUSG00000067377,Tspan6,0,5,0,9,0,0,5
ENSMUSG00000067399,Trim43c,0,0,0,0,0,0,0
ENSMUSG00000067424,Zfp563,0,0,0,2,1,1,1
ENSMUSG00000067430,Zfp763,0,1,0,2,0,0,6
ENSMUSG00000067438,Hmx1,0,0,0,0,0,0,0
ENSMUSG00000067567,Hdac8,0,4,0,4,2,1,21
ENSMUSG00000067571,Ms4a15,0,0,0,0,0,0,0
ENSMUSG00000067578,Cbln4,0,0,0,0,0,0,2
ENSMUSG00000067586,S1pr3,0,0,0,0,0,0,0
ENSMUSG00000067591,Klra3,0,0,0,0,0,0,0
ENSMUSG00000067594,Krt77,0,0,0,0,0,0,0
ENSMUSG00000067597,Dgat2l6,0,0,0,0,0,0,0
ENSMUSG00000067599,Klra7,0,0,0,0,0,0,0
ENSMUSG00000067604,Nms,0,0,0,0,0,0,0
ENSMUSG00000067610,Klri1,0,0,0,0,0,0,0
ENSMUSG00000067613,Krt83,0,0,0,0,0,0,0
ENSMUSG00000067614,Krt86,0,0,0,0,0,0,0
ENSMUSG00000067615,Krt81,0,0,0,0,0,0,0
ENSMUSG00000067616,Klk11,0,0,0,0,0,0,0
ENSMUSG00000067629,Syngap1,0,6,2,39,3,8,71
ENSMUSG00000067642,Adgrf3,0,0,0,0,0,0,0
ENSMUSG00000067649,Mageb18,0,0,0,0,0,0,0
ENSMUSG00000067653,Ankrd23,0,0,0,2,1,0,1
ENSMUSG00000067656,Slc22a27,0,0,0,0,0,0,0
ENSMUSG00000067679,Obp1b,0,0,0,0,0,0,0
ENSMUSG00000067684,Obp1a,0,0,0,0,0,0,0
ENSMUSG00000067704,Wfdc13,0,0,0,0,0,0,0
ENSMUSG00000067713,Prkag1,1,3,1,17,0,2,11
ENSMUSG00000067714,Lpar5,0,0,0,0,0,0,0
ENSMUSG00000067724,Gbx1,0,0,0,0,1,0,0
ENSMUSG00000067750,Khdc1a,0,0,0,0,0,0,0
ENSMUSG00000067764,Xlr5c,0,0,0,0,0,0,0
ENSMUSG00000067767,Clec4b2,0,0,0,0,0,0,0
ENSMUSG00000067773,Defb41,0,0,0,0,0,0,0
ENSMUSG00000067780,Pi15,0,0,0,0,0,0,0
ENSMUSG00000067786,Nnat,0,0,0,1,0,0,15
ENSMUSG00000067787,Blcap,1,12,0,29,4,0,20
ENSMUSG00000067813,Xkr9,0,0,0,0,0,0,0
ENSMUSG00000067818,Myl9,0,1,0,0,0,0,0
ENSMUSG00000067825,Pex26,1,4,0,27,1,0,10
ENSMUSG00000067847,Romo1,0,2,0,8,0,0,10
ENSMUSG00000067851,Arfgef1,0,1,3,22,2,0,23
ENSMUSG00000067855,Speer3,0,0,0,0,0,0,0
ENSMUSG00000067860,Zic3,0,0,0,0,0,0,3
ENSMUSG00000067872,Ccdc87,0,0,0,1,0,0,0
ENSMUSG00000067873,Htatsf1,0,3,0,9,0,0,13
ENSMUSG00000067878,Map7d3,0,0,0,0,0,0,0
ENSMUSG00000067879,Vxn,0,0,0,0,0,0,5
ENSMUSG00000067889,Sptbn2,15,214,33,747,50,49,234
ENSMUSG00000067916,Zfp991,0,0,0,0,0,0,0
ENSMUSG00000067924,Rtl8b,2,1,0,15,0,0,15
ENSMUSG00000067928,Zfp760,0,1,0,1,0,0,8
ENSMUSG00000067931,Zfp948,0,0,0,0,0,1,1
ENSMUSG00000067942,Zfp160,0,0,0,1,0,0,5
ENSMUSG00000067951,Vmn1r227,0,0,0,0,0,0,0
ENSMUSG00000067995,Gtf2f2,1,8,0,14,0,2,13
ENSMUSG00000067998,Bpifb9a,0,0,0,0,0,0,0
ENSMUSG00000068008,Bpifb3,0,0,0,0,0,0,0
ENSMUSG00000068009,Bpifb6,0,0,0,0,0,0,0
ENSMUSG00000068011,Mkrn2os,0,0,0,0,0,0,0
ENSMUSG00000068015,Lrch1,1,6,3,31,7,4,10
ENSMUSG00000068036,Afdn,0,4,1,16,1,3,39
ENSMUSG00000068037,Mas1,0,0,0,0,0,0,0
ENSMUSG00000068039,Tcp1,0,10,0,28,0,0,15
ENSMUSG00000068040,Tm9sf4,2,8,4,27,2,2,19
ENSMUSG00000068048,Rhox9,0,0,0,0,0,0,0
ENSMUSG00000068075,Krtap6-3,0,0,0,0,0,0,0
ENSMUSG00000068079,Tcf15,0,0,0,0,0,0,1
ENSMUSG00000068082,Grxcr1,0,0,0,0,0,0,0
ENSMUSG00000068083,Cyp2d40,0,0,0,0,0,0,0
ENSMUSG00000068085,Cyp2d11,0,0,0,0,0,0,0
ENSMUSG00000068086,Cyp2d9,0,0,0,0,0,0,0
ENSMUSG00000068101,Cenpm,0,0,0,4,0,0,0
ENSMUSG00000068105,Tnfrsf13c,0,0,0,0,0,0,1
ENSMUSG00000068114,Ccdc134,0,0,0,2,0,2,14
ENSMUSG00000068115,Ninl,0,1,1,22,3,6,5
ENSMUSG00000068117,Mei1,0,0,0,0,0,0,0
ENSMUSG00000068122,Agtr2,0,0,0,0,0,0,0
ENSMUSG00000068129,Cst7,0,0,0,0,0,0,0
ENSMUSG00000068130,Zfp442,0,0,0,0,0,0,1
ENSMUSG00000068134,Zfp120,0,0,0,0,0,0,1
ENSMUSG00000068149,Tex13c3,0,0,0,0,0,0,0
ENSMUSG00000068154,Insm1,0,0,0,0,0,0,33
ENSMUSG00000068184,Ndufaf2,0,2,0,13,0,0,13
ENSMUSG00000068196,Col8a1,0,0,0,0,0,0,0
ENSMUSG00000068205,Macrod2,1,4,3,34,11,5,18
ENSMUSG00000068206,Pick1,5,5,0,41,5,4,27
ENSMUSG00000068219,Ssxb10,0,0,0,0,0,0,0
ENSMUSG00000068220,Lgals1,0,0,0,0,0,0,0
ENSMUSG00000068227,Il2rb,0,0,0,0,0,0,0
ENSMUSG00000068232,Vmn1r42,0,0,0,0,0,0,0
ENSMUSG00000068234,Vmn1r44,0,0,0,0,0,0,0
ENSMUSG00000068245,Phf11d,0,0,0,0,0,0,0
ENSMUSG00000068250,Amn1,0,0,2,7,1,1,6
ENSMUSG00000068252,Apol7b,0,0,0,0,0,0,1
ENSMUSG00000068263,Efcc1,0,0,0,0,0,0,0
ENSMUSG00000068264,Ap5s1,0,2,0,2,0,0,6
ENSMUSG00000068267,Cenpb,0,3,1,31,2,0,45
ENSMUSG00000068270,Shroom4,0,0,0,1,0,0,0
ENSMUSG00000068284,Usf3,0,3,1,7,1,1,11
ENSMUSG00000068289,Cma2,0,0,0,0,0,0,0
ENSMUSG00000068290,Ddrgk1,2,9,0,18,1,1,32
ENSMUSG00000068299,Nat8f4,0,0,1,1,0,0,3
ENSMUSG00000068302,Noto,0,0,0,0,0,0,0
ENSMUSG00000068323,Slc4a5,0,0,0,0,0,0,1
ENSMUSG00000068327,Tlx2,0,0,0,0,0,0,0
ENSMUSG00000068328,Aup1,0,7,2,22,3,3,25
ENSMUSG00000068329,Htra2,1,2,0,1,0,1,6
ENSMUSG00000068335,Dok1,0,0,0,0,0,0,0
ENSMUSG00000068341,Reg3d,0,0,0,0,0,0,0
ENSMUSG00000068349,Gml,0,0,0,0,0,0,0
ENSMUSG00000068391,Chrac1,0,0,0,11,0,0,5
ENSMUSG00000068392,Rnase13,0,0,0,0,0,0,0
ENSMUSG00000068394,Cep152,0,0,0,1,0,0,2
ENSMUSG00000068407,Rnase12,0,0,0,0,0,0,0
ENSMUSG00000068417,Pnp2,0,0,0,0,0,0,0
ENSMUSG00000068428,Gmnc,0,0,0,0,0,0,0
ENSMUSG00000068452,Duox2,0,0,0,0,0,0,0
ENSMUSG00000068457,Uty,0,1,0,1,0,0,3
ENSMUSG00000068479,Mfap1a,0,0,0,3,0,0,0
ENSMUSG00000068522,Aard,0,0,0,0,0,0,6
ENSMUSG00000068523,Gng5,0,0,0,1,0,0,0
ENSMUSG00000068547,Clca4a,0,0,0,0,0,0,0
ENSMUSG00000068551,Zfp467,0,0,0,0,0,0,14
ENSMUSG00000068566,Myadm,1,7,0,35,2,0,13
ENSMUSG00000068580,Zfyve19,0,1,0,1,0,0,8
ENSMUSG00000068587,Mgam,0,0,0,0,0,0,1
ENSMUSG00000068600,Gml2,0,0,0,0,0,0,0
ENSMUSG00000068614,Actc1,0,0,0,0,0,0,0
ENSMUSG00000068615,Gjd2,0,2,0,0,1,0,2
ENSMUSG00000068663,Clec16a,0,6,1,38,5,2,22
ENSMUSG00000068686,Cd59b,0,0,0,2,0,0,0
ENSMUSG00000068696,Gpr88,0,0,0,0,0,0,1
ENSMUSG00000068697,Myoz1,0,0,0,0,0,0,0
ENSMUSG00000068699,Flnc,0,0,0,0,0,0,2
ENSMUSG00000068732,Tmem167b,4,3,1,19,0,1,7
ENSMUSG00000068735,Trp53i11,0,1,0,0,0,0,36
ENSMUSG00000068740,Celsr2,1,15,1,48,3,0,47
ENSMUSG00000068742,Cry2,0,6,0,43,10,2,49
ENSMUSG00000068744,Psrc1,0,0,0,0,0,0,0
ENSMUSG00000068745,Mybphl,0,0,0,0,0,0,0
ENSMUSG00000068747,Sort1,3,29,10,140,6,4,43
ENSMUSG00000068748,Ptprz1,0,0,0,0,0,0,54
ENSMUSG00000068749,Psma5,0,3,0,19,1,0,15
ENSMUSG00000068758,Il3ra,0,0,0,1,0,0,0
ENSMUSG00000068762,Gstm6,0,0,0,1,0,1,0
ENSMUSG00000068794,Col28a1,0,0,0,0,0,0,0
ENSMUSG00000068798,Rap1a,1,6,1,25,0,0,18
ENSMUSG00000068823,Csde1,0,3,1,30,1,2,17
ENSMUSG00000068856,Sf3b4,0,2,0,5,1,2,5
ENSMUSG00000068859,Sp9,0,0,0,0,0,0,0
ENSMUSG00000068874,Selenbp1,0,0,0,1,0,0,1
ENSMUSG00000068876,Cgn,0,0,0,0,0,0,3
ENSMUSG00000068877,Selenbp2,0,0,0,0,0,0,1
ENSMUSG00000068882,Ssb,5,13,2,66,4,2,46
ENSMUSG00000068885,Lce3f,0,0,0,0,0,0,0
ENSMUSG00000068889,Lce1e,0,0,0,0,0,0,0
ENSMUSG00000068890,Lce1a2,0,0,0,0,0,0,0
ENSMUSG00000068917,Clk2,0,0,0,7,3,2,16
ENSMUSG00000068921,Dap3,1,4,0,28,1,2,22
ENSMUSG00000068922,Msto1,0,0,2,7,0,0,4
ENSMUSG00000068923,Syt11,3,28,6,113,16,0,128
ENSMUSG00000068940,Tcl1b3,0,0,0,0,0,0,0
ENSMUSG00000068959,Zfp619,0,0,0,0,1,1,1
ENSMUSG00000068962,Zfp114,0,0,0,7,1,6,1
ENSMUSG00000068966,Zbtb34,0,0,0,3,0,0,5
ENSMUSG00000068999,Vmn2r5,0,0,0,0,0,0,1
ENSMUSG00000069020,Urm1,0,6,0,26,2,1,11
ENSMUSG00000069036,Sry,0,0,0,0,0,0,0
ENSMUSG00000069038,H2al1j,0,0,0,0,0,0,0
ENSMUSG00000069041,Slc25a31,0,0,0,0,0,0,0
ENSMUSG00000069044,Usp9y,0,0,0,0,0,0,0
ENSMUSG00000069045,Ddx3y,1,3,0,15,0,0,12
ENSMUSG00000069049,Eif2s3y,0,3,0,12,0,0,10
ENSMUSG00000069053,Uba1y,0,0,0,0,0,0,0
ENSMUSG00000069072,Slc7a14,0,5,0,9,1,0,10
ENSMUSG00000069080,Lcn11,0,0,0,0,0,0,0
ENSMUSG00000069085,Dytn,0,0,0,0,0,0,0
ENSMUSG00000069089,Cdk7,1,2,0,8,1,2,7
ENSMUSG00000069094,Pde7a,0,0,0,2,2,5,4
ENSMUSG00000069114,Zbtb10,1,0,0,2,1,1,10
ENSMUSG00000069132,Nxph2,0,0,0,0,0,0,0
ENSMUSG00000069170,Adgrv1,0,0,0,0,0,0,1
ENSMUSG00000069171,Nr2f1,0,1,0,2,0,0,10
ENSMUSG00000069184,Zfp72,0,0,0,0,0,0,0
ENSMUSG00000069189,Zdhhc11,0,0,0,0,0,0,0
ENSMUSG00000069208,Zfp825,0,0,0,2,0,0,2
ENSMUSG00000069227,Gprin1,0,0,2,5,1,0,46
ENSMUSG00000069237,Fam8a1,0,11,0,19,3,0,11
ENSMUSG00000069248,Serpinb6e,0,0,0,0,0,0,0
ENSMUSG00000069255,Dusp22,0,1,0,6,0,1,5
ENSMUSG00000069258,Prl2b1,0,0,0,0,0,0,0
ENSMUSG00000069259,Prl6a1,0,0,0,0,0,0,0
ENSMUSG00000069280,Vmn1r223,0,0,0,0,0,0,0
ENSMUSG00000069289,Vmn1r203,0,0,0,0,0,0,0
ENSMUSG00000069292,Vmn1r199,0,0,0,0,0,0,0
ENSMUSG00000069294,Vmn1r197,0,0,0,0,0,0,0
ENSMUSG00000069295,Vmn1r196,0,0,0,0,0,0,0
ENSMUSG00000069296,Vmn1r195,0,0,0,0,0,0,0
ENSMUSG00000069297,Vmn1r194,0,0,0,0,0,0,0
ENSMUSG00000069299,Vmn1r188,0,0,0,0,0,0,0
ENSMUSG00000069372,Ctxn3,0,0,0,0,0,0,1
ENSMUSG00000069378,Prdm6,0,0,0,0,0,0,0
ENSMUSG00000069441,Dsg1a,0,0,0,0,0,0,0
ENSMUSG00000069456,Rdh16,0,0,0,0,0,0,0
ENSMUSG00000069476,Zfp616,0,0,0,0,0,0,0
ENSMUSG00000069495,Epc2,0,1,0,3,0,0,8
ENSMUSG00000069515,Lyz1,0,0,0,0,0,0,0
ENSMUSG00000069516,Lyz2,0,0,0,1,0,0,1
ENSMUSG00000069520,Tmem19,0,11,2,14,0,1,7
ENSMUSG00000069539,Scyl2,0,3,0,10,0,0,6
ENSMUSG00000069565,Dazap1,1,1,2,23,4,3,46
ENSMUSG00000069581,Tspear,0,0,0,0,0,0,0
ENSMUSG00000069582,Krtap10-4,0,0,0,0,0,0,0
ENSMUSG00000069583,Krtap12-1,0,0,0,0,0,0,0
ENSMUSG00000069601,Ank3,1,6,2,36,15,7,126
ENSMUSG00000069631,Strada,1,0,0,2,3,1,8
ENSMUSG00000069633,Pex11g,0,0,0,0,0,0,3
ENSMUSG00000069662,Marcks,1,3,1,28,0,1,375
ENSMUSG00000069668,Sult3a1,0,0,0,0,0,0,0
ENSMUSG00000069670,Nkain2,0,0,0,0,0,0,0
ENSMUSG00000069678,Pcgf1,0,1,0,2,0,0,3
ENSMUSG00000069706,Taar5,0,0,0,0,0,0,0
ENSMUSG00000069707,Taar4,0,0,0,0,0,0,0
ENSMUSG00000069708,Taar3,0,0,0,0,0,0,0
ENSMUSG00000069721,Krtap3-2,0,0,0,0,0,0,0
ENSMUSG00000069722,Krtap3-3,0,0,0,0,0,0,0
ENSMUSG00000069727,Zfp975,0,0,0,0,0,0,0
ENSMUSG00000069729,Arid1b,0,5,0,28,6,3,28
ENSMUSG00000069733,Ube2u,0,0,0,0,0,0,0
ENSMUSG00000069743,Zfp820,0,0,0,0,0,0,0
ENSMUSG00000069744,Psmb3,0,1,0,3,1,1,7
ENSMUSG00000069763,Tmem100,0,0,0,0,0,0,2
ENSMUSG00000069769,Msi2,0,11,0,59,8,11,92
ENSMUSG00000069792,Wfdc17,0,0,0,0,0,0,0
ENSMUSG00000069793,Slfn9,0,0,0,0,0,0,0
ENSMUSG00000069805,Fbp1,0,0,0,0,0,0,1
ENSMUSG00000069806,Cacng7,2,36,5,113,13,10,79
ENSMUSG00000069814,Ccdc92b,0,0,0,10,2,0,7
ENSMUSG00000069830,Nlrp1a,0,0,0,0,0,0,0
ENSMUSG00000069833,Ahnak,1,0,0,0,0,0,0
ENSMUSG00000069835,Sat2,1,0,0,0,0,0,9
ENSMUSG00000069844,Sco1,0,2,0,7,0,1,2
ENSMUSG00000069855,Slc47a2,0,0,0,0,0,0,0
ENSMUSG00000069867,Pabpn1l,0,0,0,0,0,0,0
ENSMUSG00000069874,Irgm2,0,0,0,0,0,0,0
ENSMUSG00000069910,Spdl1,0,1,0,0,0,0,2
ENSMUSG00000069911,Insyn2b,0,1,0,0,0,1,2
ENSMUSG00000069917,Hba-a2,0,0,0,0,0,0,9
ENSMUSG00000069919,Hba-a1,0,0,0,0,0,0,1
ENSMUSG00000069920,B3gnt9,0,0,0,1,0,0,0
ENSMUSG00000069922,Ces3a,0,0,0,0,0,0,0
ENSMUSG00000070000,Fcho1,0,2,1,4,4,4,25
ENSMUSG00000070002,Ell,0,0,0,3,2,1,9
ENSMUSG00000070003,Ssbp4,1,2,0,11,2,0,14
ENSMUSG00000070031,Sp140,0,0,0,0,0,0,0
ENSMUSG00000070034,Sp110,0,0,0,0,0,0,0
ENSMUSG00000070044,Fam149a,0,0,0,0,0,0,6
ENSMUSG00000070047,Fat1,0,2,0,3,1,1,41
ENSMUSG00000070056,Mfhas1,3,11,3,64,8,6,23
ENSMUSG00000070280,Slc22a14,0,0,0,0,0,0,0
ENSMUSG00000070283,Ndufaf3,0,2,0,10,0,0,10
ENSMUSG00000070284,Gmppb,0,1,0,9,0,0,2
ENSMUSG00000070287,Slc35g2,1,4,0,10,1,0,8
ENSMUSG00000070291,Ddx43,0,0,0,0,0,0,1
ENSMUSG00000070298,Trcg1,0,0,0,0,0,0,0
ENSMUSG00000070304,Scn2b,14,54,3,171,10,9,107
ENSMUSG00000070305,Mpzl3,0,0,0,9,2,0,2
ENSMUSG00000070306,Ccdc153,0,0,0,0,0,0,2
ENSMUSG00000070313,Pate14,0,0,0,0,0,0,0
ENSMUSG00000070319,Eif3g,0,2,1,28,1,1,28
ENSMUSG00000070323,Mmp27,0,0,0,0,0,0,0
ENSMUSG00000070324,Fbxw22,0,0,0,0,0,0,0
ENSMUSG00000070327,Rnf213,0,0,0,0,0,0,1
ENSMUSG00000070330,Tmem235,0,0,0,0,0,0,0
ENSMUSG00000070331,Qrich2,0,0,0,0,0,0,0
ENSMUSG00000070332,Trim80,0,0,0,0,0,0,0
ENSMUSG00000070334,Krtap31-1,0,0,0,0,0,0,0
ENSMUSG00000070335,Krtap9-1,0,0,0,0,0,0,0
ENSMUSG00000070336,Fbxo47,0,0,0,0,0,0,0
ENSMUSG00000070337,Gpr179,0,0,0,0,0,0,0
ENSMUSG00000070345,Hsf5,0,0,0,0,0,0,2
ENSMUSG00000070348,Ccnd1,0,0,0,0,0,0,9
ENSMUSG00000070354,Evi2,0,0,0,0,0,0,0
ENSMUSG00000070366,Plpp4,0,0,0,0,0,0,3
ENSMUSG00000070368,Prok1,0,0,0,0,0,0,0
ENSMUSG00000070369,Itgad,0,0,0,0,0,0,0
ENSMUSG00000070371,Prss36,0,0,0,1,1,0,2
ENSMUSG00000070372,Capza1,0,2,0,3,0,0,6
ENSMUSG00000070385,Ampd1,0,0,0,0,0,0,0
ENSMUSG00000070388,Fbxo39,0,0,0,0,0,0,0
ENSMUSG00000070390,Nlrp1b,0,0,0,0,0,0,0
ENSMUSG00000070394,Tmem256,1,2,0,20,0,0,15
ENSMUSG00000070407,Hs3st3b1,0,0,0,0,0,0,0
ENSMUSG00000070419,Cyp3a57,0,0,0,0,0,0,0
ENSMUSG00000070420,Zscan25,0,0,0,0,1,0,2
ENSMUSG00000070424,Art5,0,0,0,0,0,0,0
ENSMUSG00000070426,Rnf121,0,0,0,12,1,1,15
ENSMUSG00000070427,Il18bp,0,0,0,1,1,0,7
ENSMUSG00000070436,Serpinh1,0,0,0,2,0,0,21
ENSMUSG00000070448,Vmn2r89,0,0,0,0,0,0,0
ENSMUSG00000070458,Vmn2r73,0,0,0,0,0,0,0
ENSMUSG00000070462,Tlnrd1,6,28,3,102,8,4,29
ENSMUSG00000070464,Ccl26,0,0,0,0,0,0,0
ENSMUSG00000070469,Adamtsl3,0,0,0,0,0,0,0
ENSMUSG00000070471,Erich6,0,0,0,1,0,0,1
ENSMUSG00000070473,Cldn3,0,0,0,0,0,0,0
ENSMUSG00000070476,Fam217b,0,2,0,9,0,1,3
ENSMUSG00000070493,Chchd2,2,30,2,153,2,0,80
ENSMUSG00000070495,Ctcfl,0,0,0,0,0,0,0
ENSMUSG00000070498,Tmem132b,0,0,0,0,0,0,2
ENSMUSG00000070501,Ifi214,0,0,0,0,0,0,0
ENSMUSG00000070504,Fcrl6,0,0,0,0,0,0,0
ENSMUSG00000070509,Rgma,0,0,0,1,0,0,37
ENSMUSG00000070520,Nsmce3,0,2,0,10,0,2,8
ENSMUSG00000070524,Fcrlb,0,0,0,0,0,0,0
ENSMUSG00000070526,Peg12,0,0,0,0,0,0,0
ENSMUSG00000070527,Mkrn3,0,0,0,1,1,0,7
ENSMUSG00000070529,Wfdc10,0,0,0,0,0,0,0
ENSMUSG00000070530,Wfdc16,0,0,0,0,0,0,0
ENSMUSG00000070531,Wfdc6b,0,0,0,0,0,0,0
ENSMUSG00000070532,Ccdc190,0,0,0,1,0,0,2
ENSMUSG00000070533,Wfdc8,0,0,0,0,0,0,0
ENSMUSG00000070544,Top1,3,7,0,27,5,0,20
ENSMUSG00000070546,Mrgprb3,0,0,0,0,0,0,0
ENSMUSG00000070547,Mrgprb1,0,0,0,0,0,0,0
ENSMUSG00000070550,Mrgprb4,0,0,0,0,0,0,0
ENSMUSG00000070551,Mrgprb5,0,0,0,0,0,0,0
ENSMUSG00000070552,Mrgprx1,0,0,0,0,0,0,0
ENSMUSG00000070563,Spaca4,0,0,0,0,0,0,0
ENSMUSG00000070564,Ntn5,0,0,0,0,0,0,0
ENSMUSG00000070565,Rasal2,0,2,0,23,6,3,6
ENSMUSG00000070568,Slc6a21,0,0,0,0,0,0,0
ENSMUSG00000070570,Slc17a7,0,1,1,0,2,0,157
ENSMUSG00000070576,Mn1,0,0,1,0,0,0,1
ENSMUSG00000070583,Fv1,0,1,0,3,1,0,0
ENSMUSG00000070601,Vmn2r84,0,0,0,0,0,0,0
ENSMUSG00000070604,Vsig10l,0,0,0,3,0,1,2
ENSMUSG00000070605,Zfp992,0,0,0,6,1,0,1
ENSMUSG00000070609,Aadacl4,0,0,0,0,0,0,0
ENSMUSG00000070637,Srarp,0,0,0,0,0,0,0
ENSMUSG00000070639,Lrrc8b,0,0,0,6,0,0,14
ENSMUSG00000070643,Sox13,0,0,0,0,0,0,0
ENSMUSG00000070644,Etnk2,0,0,0,0,0,0,1
ENSMUSG00000070645,Ren1,0,0,0,0,0,0,0
ENSMUSG00000070661,Rnf186,0,0,0,0,0,0,0
ENSMUSG00000070683,Lactbl1,0,0,0,0,0,0,3
ENSMUSG00000070687,Htr1d,0,0,0,0,0,0,0
ENSMUSG00000070690,Albfm1,0,0,0,0,0,0,0
ENSMUSG00000070691,Runx3,0,0,0,0,0,0,0
ENSMUSG00000070695,Cntnap5a,0,4,2,20,0,0,2
ENSMUSG00000070697,Utp3,0,4,3,7,0,1,5
ENSMUSG00000070699,Sars2,0,0,0,5,2,0,16
ENSMUSG00000070702,Csn1s1,0,0,0,0,0,0,0
ENSMUSG00000070704,Ugt2b36,0,0,0,0,0,0,0
ENSMUSG00000070705,Eid2b,0,0,2,2,0,0,7
ENSMUSG00000070708,Gtsf1l,0,0,0,0,0,0,0
ENSMUSG00000070709,Zfp974,0,0,0,0,0,0,0
ENSMUSG00000070719,Pla2g4d,0,0,0,0,0,0,0
ENSMUSG00000070720,Tmem200b,6,28,3,78,8,5,10
ENSMUSG00000070730,Rmdn3,1,39,5,142,9,5,55
ENSMUSG00000070732,Rbm44,0,0,0,0,0,0,0
ENSMUSG00000070733,Fryl,0,2,0,2,2,3,14
ENSMUSG00000070737,Tmem35b,0,0,0,2,0,0,0
ENSMUSG00000070738,Dgkd,0,2,0,17,4,0,86
ENSMUSG00000070777,Ceacam20,0,0,0,0,0,0,0
ENSMUSG00000070780,Rbm47,0,0,0,0,0,0,0
ENSMUSG00000070796,Psg21,0,0,0,0,0,0,0
ENSMUSG00000070797,Psg27,0,0,0,0,0,0,0
ENSMUSG00000070798,Psg25,0,0,0,0,0,0,0
ENSMUSG00000070799,Psg26,0,0,0,0,0,0,0
ENSMUSG00000070803,Cited4,0,0,0,1,0,0,1
ENSMUSG00000070806,Zmynd12,0,0,0,0,0,0,0
ENSMUSG00000070808,Bicra,0,0,0,0,0,1,10
ENSMUSG00000070810,Sult2a6,0,0,0,0,0,0,0
ENSMUSG00000070811,Sult2a2,0,0,0,0,0,0,0
ENSMUSG00000070814,Zswim9,0,0,0,1,0,0,2
ENSMUSG00000070815,Vmn1r87,0,0,0,0,0,0,0
ENSMUSG00000070816,Vmn1r86,0,0,0,0,0,0,0
ENSMUSG00000070817,Vmn1r85,0,0,0,0,0,0,0
ENSMUSG00000070822,Zscan18,0,0,0,2,0,0,6
ENSMUSG00000070837,Aurkc,0,0,0,0,0,0,0
ENSMUSG00000070847,Vmn2r30,0,0,0,0,0,0,0
ENSMUSG00000070866,Zfp804a,0,0,0,1,0,0,3
ENSMUSG00000070867,Trabd2b,0,3,0,12,0,2,7
ENSMUSG00000070868,Skint3,0,0,0,0,0,0,0
ENSMUSG00000070871,Ccnyl1,0,0,0,4,0,0,2
ENSMUSG00000070873,Lilra5,0,0,0,0,0,0,0
ENSMUSG00000070877,Ldlrad1,0,0,0,0,0,0,0
ENSMUSG00000070880,Gad1,18,61,10,281,9,3,94
ENSMUSG00000070902,Zfp352,0,0,0,0,0,0,0
ENSMUSG00000070904,Ifna4,0,0,0,0,0,0,0
ENSMUSG00000070923,Klhl9,2,16,3,47,1,0,36
ENSMUSG00000070933,Speer4d,0,0,0,0,0,0,0
ENSMUSG00000070934,Rraga,2,16,1,45,1,1,31
ENSMUSG00000070939,Tgfbrap1,0,0,0,6,1,1,5
ENSMUSG00000070942,Il1rl2,0,0,0,1,0,0,0
ENSMUSG00000070953,Rabepk,0,0,0,1,0,0,3
ENSMUSG00000070972,Dnajc25,0,1,0,3,0,1,2
ENSMUSG00000070979,Actl7a,0,0,0,0,0,0,0
ENSMUSG00000070980,Actl7b,0,0,0,0,0,0,0
ENSMUSG00000070985,Acnat1,0,0,0,0,0,0,0
ENSMUSG00000070990,Foxe1,0,0,0,0,0,0,0
ENSMUSG00000070999,Ccin,0,0,0,0,0,0,0
ENSMUSG00000071001,Hrct1,0,0,0,0,0,0,0
ENSMUSG00000071005,Ccl19,0,0,0,0,0,0,0
ENSMUSG00000071014,Ndufb6,4,24,2,73,0,0,49
ENSMUSG00000071019,Sdr16c6,0,0,0,0,0,0,0
ENSMUSG00000071037,Camkmt,0,0,0,1,0,0,2
ENSMUSG00000071042,Rasgrp3,0,0,0,0,0,0,0
ENSMUSG00000071047,Ces1a,0,0,0,0,0,0,0
ENSMUSG00000071054,Safb,1,1,1,22,0,3,45
ENSMUSG00000071064,Zfp827,1,1,0,11,3,1,22
ENSMUSG00000071068,Treml2,0,0,0,0,0,0,0
ENSMUSG00000071072,Ptges3,2,12,0,29,1,0,23
ENSMUSG00000071073,Lrrc73,1,10,3,48,2,1,13
ENSMUSG00000071074,Yipf3,6,25,4,93,3,0,37
ENSMUSG00000071076,Jund,1,3,0,9,0,0,101
ENSMUSG00000071078,Nr2c2ap,0,3,0,4,0,0,4
